113.125.140.19 - - [22/Jan/2023:02:27:51 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
209.141.51.222 - - [22/Jan/2023:03:36:23 +0300] "GET / HTTP/1.0" 200 102274 "http://www.malovichko.space" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.51.222 - - [22/Jan/2023:03:36:25 +0300] "GET /favicon.ico HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.51.222 - - [22/Jan/2023:03:36:26 +0300] "GET /favicon.ico HTTP/1.0" 200 - "http://www.malovichko.space/favicon.ico" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.49.169 - - [22/Jan/2023:03:38:09 +0300] "GET / HTTP/1.0" 200 102274 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.36.231 - - [22/Jan/2023:03:38:11 +0300] "GET / HTTP/1.0" 200 102274 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.33.65 - - [22/Jan/2023:03:38:14 +0300] "GET /bitrix/js/pull/client/pull.client.min.js?167432430844687 HTTP/1.1" 200 10978 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.36.231 - - [22/Jan/2023:03:38:14 +0300] "GET /bitrix/js/main/core/core.min.js?1674324287216224 HTTP/1.1" 200 63029 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.121.69 - - [22/Jan/2023:03:38:14 +0300] "GET /bitrix/cache/js/s1/bitrix_temp/template_e0ff080cca4a4dab1fe0cc9fbe3076aa/template_e0ff080cca4a4dab1fe0cc9fbe3076aa_v1.js?1674329703291206 HTTP/1.1" 200 44969 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.49.169 - - [22/Jan/2023:03:38:14 +0300] "GET /bitrix/js/pull/protobuf/model.min.js?167432430814190 HTTP/1.1" 200 1770 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.55.120 - - [22/Jan/2023:03:38:15 +0300] "GET /bitrix/js/rest/client/rest.client.min.js?16743243099240 HTTP/1.1" 200 3244 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.51.222 - - [22/Jan/2023:03:38:15 +0300] "GET /bitrix/js/main/core/core_promise.min.js?16743242872490 HTTP/1.1" 200 795 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.35.128 - - [22/Jan/2023:03:38:16 +0300] "GET /bitrix/js/pull/protobuf/protobuf.min.js?167432430876433 HTTP/1.1" 200 21913 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.34.187 - - [22/Jan/2023:03:38:23 +0300] "POST /bitrix/tools/conversion/ajax_counter.php HTTP/1.0" 200 2 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.122.184 - - [22/Jan/2023:03:38:27 +0300] "GET /bitrix/templates/bitrix_temp/images/favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.55.120 - - [22/Jan/2023:03:41:58 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.41.193 - - [22/Jan/2023:03:42:00 +0300] "GET / HTTP/1.0" 200 102274 "http://www.malovichko.space" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.55.120 - - [22/Jan/2023:03:42:01 +0300] "GET /favicon.ico HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.41.193 - - [22/Jan/2023:03:42:01 +0300] "GET /favicon.ico HTTP/1.0" 200 - "http://www.malovichko.space/favicon.ico" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
5.255.231.117 - - [22/Jan/2023:05:10:41 +0300] "GET /robots.txt HTTP/1.1" 301 173 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
2a02:6b8:c15:2916:0:492c:16f7:0 - - [22/Jan/2023:05:10:41 +0300] "GET /robots.txt HTTP/1.0" 200 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.108.213.4 - - [22/Jan/2023:05:10:44 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.255.253.156 - - [22/Jan/2023:05:11:43 +0300] "GET /robots.txt HTTP/1.0" 200 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.108.213.4 - - [22/Jan/2023:05:11:47 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
45.90.60.40 - - [22/Jan/2023:05:53:51 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
45.90.60.40 - - [22/Jan/2023:05:53:52 +0300] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2001:4ca0:108:42::24 - - [22/Jan/2023:07:57:35 +0300] "GET /robots.txt HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36"
35.88.156.68 - - [22/Jan/2023:09:46:30 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.184.19.252 - - [22/Jan/2023:09:51:37 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.184.19.252 - - [22/Jan/2023:09:51:41 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.70.104.107 - - [22/Jan/2023:09:53:17 +0300] "GET /favicon.ico HTTP/1.1" 301 173 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.70.104.107 - - [22/Jan/2023:09:53:20 +0300] "GET /favicon.ico HTTP/1.0" 200 - "http://malovichko.space/favicon.ico" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.70.104.107 - - [22/Jan/2023:09:53:22 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
54.70.104.107 - - [22/Jan/2023:09:53:23 +0300] "GET / HTTP/1.0" 200 102266 "http://malovichko.space" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:25 +0300] "GET /bitrix/tools/public_session.php?k=15126016f0e9d13520676fae9b810f3b.2b1257dd814f63e686fff5ae95a05882ade94325a0f31c78697ff71c8edef3d6 HTTP/1.0" 200 15 "https://malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:27 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:28 +0300] "GET /bitrix/cache/css/s1/bitrix_temp/template_05b6b268eb0ef5a7dbee42a391fb10da/template_05b6b268eb0ef5a7dbee42a391fb10da_v1.css?1674329611288852 HTTP/2.0" 200 30371 "https://malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:28 +0300] "GET /bitrix/templates/bitrix_temp/fonts/CenturyGothic-Bold.woff2 HTTP/1.0" 304 - "https://malovichko.space/bitrix/cache/css/s1/bitrix_temp/template_05b6b268eb0ef5a7dbee42a391fb10da/template_05b6b268eb0ef5a7dbee42a391fb10da_v1.css?1674329611288852" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:28 +0300] "GET /bitrix/templates/bitrix_temp/fonts/CenturyGothic.woff2 HTTP/1.0" 304 - "https://malovichko.space/bitrix/cache/css/s1/bitrix_temp/template_05b6b268eb0ef5a7dbee42a391fb10da/template_05b6b268eb0ef5a7dbee42a391fb10da_v1.css?1674329611288852" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:28 +0300] "POST /bitrix/tools/conversion/ajax_counter.php HTTP/1.0" 200 2 "https://malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:50:28 +0300] "GET /bitrix/templates/bitrix_temp/images/favicon.ico HTTP/1.0" 200 - "https://malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:51:42 +0300] "GET /bitrix/tools/public_session.php?k=15126016f0e9d13520676fae9b810f3b.2b1257dd814f63e686fff5ae95a05882ade94325a0f31c78697ff71c8edef3d6 HTTP/1.0" 200 15 "https://malovichko.space/bitrix/admin/site_edit.php?lang=ru&LID=s1&tabControl_active_tab=edit1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:51:53 +0300] "GET /bitrix/admin/user_options.php?p[0][c]=admin_menu&p[0][n]=pos&p[0][v][sections]=menu_iblock%2Cmenu_system%2Cmenu_site%2Cmenu_util%2Cbackup&p[1][c]=favorite&p[1][n]=favorite_menu&p[1][v][stick]=N&sessid=15126016f0e9d13520676fae9b810f3b&_=1674373913532 HTTP/1.0" 200 2 "https://malovichko.space/bitrix/admin/site_edit.php?lang=ru&LID=s1&tabControl_active_tab=edit1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:51:54 +0300] "GET /bitrix/admin/dump_list.php?lang=ru HTTP/1.0" 200 23396 "https://malovichko.space/bitrix/admin/site_edit.php?lang=ru&LID=s1&tabControl_active_tab=edit1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:51:57 +0300] "POST /bitrix/admin/dump_list.php?login=yes&lang=ru HTTP/1.0" 200 130 "https://malovichko.space/bitrix/admin/dump_list.php?lang=ru" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:51:57 +0300] "GET /bitrix/admin/dump_list.php?lang=ru HTTP/1.0" 200 327799 "https://malovichko.space/bitrix/admin/dump_list.php?lang=ru" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:52:00 +0300] "GET /bitrix/tools/oauth/socserv.ajax.php?action=networkclosepopup&sessid=eac990c2e997a9ea7c53524488219790 HTTP/1.0" 200 12 "https://malovichko.space/bitrix/admin/dump_list.php?lang=ru" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
46.158.159.146 - - [22/Jan/2023:10:52:02 +0300] "GET /bitrix/admin/dump_list.php?action=download&f_id=20230121_215629_full_2g803255cuculdtv.tar.gz&BUCKET_ID=0&sessid=eac990c2e997a9ea7c53524488219790 HTTP/1.0" 200 1084 "https://malovichko.space/bitrix/admin/dump_list.php?lang=ru" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
